customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_charge_ratio
7602-DBTOU,71,1,2,1,19.6,1416.5,0,3.6224489795918364
5345-BMKWB,8,1,0,1,20.25,158.35,0,0.3950617283950617
3519-ZKXGG,3,1,0,0,75.85,256.6,1,0.03955174686882004
5457-COLHT,69,1,2,2,80.65,5542.55,0,0.8555486670799751
6416-TVAIH,1,1,0,0,68.5,68.5,1,0.014598540145985401
5451-YHYPW,72,1,2,3,115.75,8443.7,0,0.6220302375809935
5108-ADXWO,11,1,0,0,73.5,791.75,1,0.14965986394557823
7998-WNZEM,71,1,2,2,80.6,5708.2,0,0.880893300248139
3066-RRJIO,1,1,0,1,69.95,69.95,1,0.014295925661186561
4664-NJCMS,33,0,2,2,59.55,2016.3,0,0.5541561712846348
0307-BCOPK,16,1,1,1,19.05,326.65,0,0.8398950131233596
7629-WFGLW,56,1,1,0,95.65,5471.75,0,0.5854678515420805
2542-HYGIQ,1,1,0,3,19.95,19.95,0,0.050125313283208024
6715-OFDBP,5,1,0,0,70.05,346.4,1,0.07137758743754462
5016-LIPDW,57,1,1,1,19.4,1061.6,0,2.9381443298969074
6481-LXPWL,56,0,1,3,36.1,1971.5,0,1.5512465373961217
1567-DSCIC,8,1,0,0,94.0,773.65,1,0.0851063829787234
2150-UWTFY,22,1,0,1,61.15,1422.05,1,0.3597710547833197
6124-ACRHJ,1,1,0,1,19.75,19.75,0,0.05063291139240506
9362-MWODR,40,1,0,3,64.1,2460.35,0,0.62402496099844
9975-GPKZU,46,1,2,3,19.75,856.5,0,2.329113924050633
9625-RZFUK,63,1,2,1,19.7,1275.85,0,3.197969543147208
5153-LXKDT,68,1,2,0,110.2,7467.5,0,0.617059891107078
5161-UBZXI,69,1,2,3,106.35,7261.75,0,0.6488011283497884
1020-JPQOW,56,1,0,0,90.55,5116.6,0,0.6184428492545555
7919-ZODZZ,10,1,1,1,65.9,660.05,0,0.15174506828528073
0565-JUPYD,63,1,1,3,104.5,6590.8,0,0.6028708133971292
6867-ACCZI,24,0,2,1,52.5,1208.15,0,0.45714285714285713
5939-XAIXZ,19,1,0,1,56.1,1033.9,0,0.33868092691622104
9054-FOWNV,22,1,0,0,88.75,1885.15,0,0.24788732394366197
2683-BPJSO,29,1,0,0,84.45,2467.1,1,0.3433984606275903
2157-MXBJS,13,1,1,1,75.3,989.45,1,0.17264276228419656
8207-VVMYB,70,1,2,2,26.0,2006.95,0,2.6923076923076925
9732-EQMWY,49,1,0,0,99.4,5025.0,0,0.4929577464788732
9360-AHGNL,43,1,1,1,109.55,4830.25,1,0.39251483340940213
1087-UDSIH,3,1,0,1,19.6,59.75,1,0.1530612244897959
5269-NRGDP,42,1,1,0,73.15,3088.25,0,0.5741626794258373
6195-MELTI,57,1,1,1,54.65,3134.7,0,1.0430009149130832
5485-WUYWF,2,1,0,2,66.4,94.55,1,0.03012048192771084
2121-JAFOM,72,1,2,3,115.55,8312.4,0,0.6231068801384682
8818-DOPVL,46,1,0,0,104.45,4863.85,0,0.440402106270943
2632-UCGVD,66,1,0,3,100.05,6871.9,1,0.6596701649175413
5445-PZWGX,62,1,1,0,102.0,6529.25,1,0.6078431372549019
1227-UDMZR,72,1,2,2,91.15,6637.9,0,0.7899067471201316
5198-HQAEN,35,1,1,0,89.7,3165.6,0,0.39018952062430323
9170-CCKOU,17,1,0,3,90.2,1454.15,1,0.188470066518847
2167-FQSTQ,72,1,2,0,92.4,6786.1,0,0.7792207792207791
2819-GWENI,28,1,1,1,19.9,543.0,0,1.407035175879397
1043-YCUTE,56,1,2,3,25.15,1327.15,1,2.2266401590457257
3814-MLAXC,31,1,0,3,79.85,2404.15,1,0.3882279273638072
3572-UUHRS,45,1,1,2,18.85,867.3,0,2.3872679045092835
2692-PFYTJ,1,1,0,1,25.75,25.75,0,0.038834951456310676
1226-UDFZR,2,1,0,1,49.6,114.7,1,0.04032258064516129
5955-EPOAZ,6,1,0,1,20.95,109.5,0,0.2863961813842482
6821-JPCDC,48,1,1,0,97.05,4692.95,0,0.4945904173106646
8815-LMFLX,25,1,0,2,25.4,546.85,0,0.984251968503937
9135-HSWOC,64,1,2,2,19.7,1274.05,0,3.248730964467005
8582-KRHPJ,50,0,0,1,35.0,1782.4,0,1.4285714285714286
5811-IWXYM,52,1,1,2,101.25,5301.1,0,0.5135802469135803
7044-YAACC,4,1,0,0,70.2,280.35,0,0.05698005698005698
8189-XRIKE,32,1,0,0,90.95,2897.95,0,0.3518416712479384
1506-YJTYT,45,1,2,3,73.85,3371.0,0,0.6093432633716994
4123-DVHPH,9,1,0,0,88.05,801.3,0,0.10221465076660989
6425-YQLLO,66,1,1,3,105.95,6975.25,1,0.6229353468617272
5442-UTCVD,3,1,0,0,91.85,257.05,1,0.0326619488296135
2228-BZDEE,54,1,2,1,20.1,1079.45,0,2.6865671641791042
7734-DBOAI,1,0,0,0,40.1,40.1,1,0.024937655860349125
2789-CZANW,64,1,2,2,110.3,6997.3,0,0.5802357207615594
2091-RFFBA,31,1,0,0,73.9,2217.15,1,0.41948579161028415
2114-MGINA,14,1,0,1,89.8,1129.1,1,0.155902004454343
7596-LDUXP,12,1,1,3,85.15,979.05,0,0.14092777451556077
3740-RLMVT,67,1,1,2,60.95,4119.4,0,1.099261689909762
4489-SNOJF,35,1,0,0,72.25,2568.55,1,0.4844290657439446
2192-OZITF,45,1,2,1,73.55,3349.1,0,0.6118286879673691
5651-CPDND,10,1,0,1,46.0,492.1,0,0.21739130434782608
2186-QZEYA,29,1,0,2,58.55,1718.95,0,0.4953031596925705
1131-ALZWV,24,1,1,2,24.6,605.25,0,0.975609756097561
7729-XBTWX,66,1,2,1,19.75,1344.5,0,3.3417721518987342
9134-WYRVP,51,1,1,1,86.35,4267.15,0,0.5906195715112913
3284-SVCRO,45,1,2,1,25.5,1121.05,0,1.7647058823529411
9732-OUYRN,49,1,1,3,19.0,918.7,0,2.5789473684210527
0559-CKHUS,29,1,2,1,19.55,521.8,0,1.4833759590792839
2931-SVLTV,40,1,0,3,110.1,4469.1,0,0.3633060853769301
6899-PPEEA,37,1,0,0,96.55,3580.3,1,0.3832211289487312
7504-UWHNB,25,1,0,0,69.75,1729.35,0,0.35842293906810035
2582-FFFZR,22,0,0,0,50.6,1073.3,0,0.43478260869565216
8908-NMQTX,72,0,2,2,65.6,4566.5,0,1.0975609756097562
2187-LZGPL,7,0,0,3,40.1,293.3,1,0.17456359102244387
1431-AIDJQ,33,1,2,3,82.1,2603.1,0,0.40194884287454324
6288-LBEAR,23,1,0,1,79.1,1783.75,0,0.29077117572692796
4597-NUCQV,24,1,0,0,101.25,2440.15,1,0.23703703703703705
9019-QVLZD,1,1,0,0,79.55,79.55,1,0.01257071024512885
8413-YNHNV,69,1,2,1,90.65,6322.1,0,0.761169332597904
5808-TOTXO,3,1,1,3,20.55,57.4,0,0.145985401459854
4369-NYSCF,56,1,1,2,75.75,4284.65,0,0.7392739273927392
6333-YDVLT,65,1,1,3,110.0,7138.65,0,0.5909090909090909
5324-KTGCG,71,1,1,0,20.85,1539.75,0,3.4052757793764985
5599-HVLTW,14,1,0,2,80.35,1058.1,0,0.17423771001866833
7394-LWLYN,2,1,0,0,70.15,123.8,0,0.028510334996436206
3707-LRWZD,32,1,1,0,84.05,2781.85,1,0.380725758477097
6873-UDNLD,40,1,0,0,67.45,2731.0,0,0.5930318754633062
2700-LUEVA,1,1,0,3,20.75,20.75,0,0.04819277108433735
1455-ESIQH,1,1,0,0,89.1,89.1,1,0.011223344556677891
0958-YHXGP,7,1,0,1,69.9,497.3,0,0.10014306151645207
1101-SSWAG,15,1,0,0,51.1,711.15,0,0.29354207436399216
2979-SXESE,17,1,0,0,94.4,1607.2,1,0.18008474576271186
4013-TLDHQ,19,1,0,0,78.25,1490.95,1,0.24281150159744408
5743-KHMNA,71,1,2,2,25.55,1898.1,0,2.7788649706457926
4194-FJARJ,54,1,2,2,60.0,3273.95,0,0.9
5325-UWTWJ,31,1,0,3,90.55,2929.75,0,0.34235229155162894
3969-GYXEL,11,1,0,0,76.4,838.7,0,0.14397905759162302
9208-OLGAQ,18,1,0,0,84.95,1443.65,0,0.21188934667451442
3244-CQPHU,72,1,2,2,110.1,7746.7,0,0.6539509536784741
2674-MLXMN,71,1,0,3,99.65,6951.15,0,0.7124937280481686
9708-HPXWZ,5,0,0,3,45.4,214.75,0,0.11013215859030838
6992-TKNYO,38,1,1,3,69.0,2669.45,0,0.5507246376811594
4468-YDOVK,5,1,0,2,48.65,235.2,0,0.10277492291880781
3754-DXMRT,2,1,0,0,44.15,92.65,1,0.04530011325028313
5792-JALQC,52,1,2,2,59.85,3103.25,0,0.8688387635756056
7130-VTEWQ,8,1,0,0,75.75,606.25,1,0.10561056105610561
2200-DSAAL,68,1,2,0,80.65,5330.2,0,0.8431494110353378
4302-ZYFEL,69,1,1,3,20.55,1403.1,0,3.3576642335766422
9351-LZYGF,42,1,0,3,66.4,2727.8,0,0.6325301204819277
4366-CTOUZ,50,1,2,1,100.2,5038.45,0,0.499001996007984
6121-VZNQB,1,1,0,1,19.1,19.1,1,0.05235602094240837
7903-CMPEY,1,1,0,0,80.3,80.3,1,0.012453300124533002
1518-OMDIK,33,1,0,3,44.55,1462.6,0,0.7407407407407408
6671-NGWON,7,1,0,1,20.35,150.6,0,0.34398034398034394
0595-ITUDF,64,1,0,0,91.8,5960.5,0,0.6971677559912854
6996-KNSML,1,1,0,0,74.9,74.9,1,0.013351134846461948
1955-IBMMB,59,1,2,2,20.2,1192.3,0,2.9207920792079207
0096-BXERS,6,1,0,0,50.35,314.55,0,0.11916583912611718
3806-YAZOV,3,1,0,1,18.8,56.0,0,0.15957446808510636
7998-ZLXWN,15,1,0,3,20.45,330.8,0,0.7334963325183375
6253-WRFHY,13,1,1,0,64.75,877.35,0,0.20077220077220076
9133-AYJZG,23,1,0,3,98.7,2249.1,0,0.23302938196555217
2675-OTVVJ,31,1,0,0,89.45,2807.65,0,0.34656232532140857
8680-CGLTP,29,1,1,0,58.75,1696.2,0,0.49361702127659574
8430-TWCBX,49,1,1,3,20.7,1032.05,0,2.3671497584541066
5018-GWURO,56,1,0,2,85.6,4902.8,0,0.6542056074766356
6741-QRLUP,63,1,2,3,80.3,4995.35,0,0.7845579078455791
4737-HOBAX,63,1,2,3,79.8,5034.05,0,0.7894736842105263
0537-QYZZN,24,1,0,0,79.85,1857.75,0,0.30056355666875395
3340-QBBFM,36,1,1,3,54.1,1992.85,0,0.6654343807763401
1704-NRWYE,9,1,0,0,80.85,751.65,1,0.11131725417439704
2592-SEIFQ,3,0,0,0,24.75,66.95,1,0.12121212121212122
8200-KLNYW,21,1,1,1,80.9,1714.95,0,0.2595797280593325
3372-CDXFJ,13,1,1,2,24.5,343.6,0,0.5306122448979592
4781-ZXYGU,1,1,0,2,20.15,20.15,0,0.04962779156327544
7632-YUTXB,25,1,1,1,20.05,520.1,0,1.2468827930174564
2718-YSKCS,71,1,2,2,19.6,1387.45,0,3.6224489795918364
9896-UYMIE,66,1,1,2,114.3,7383.7,0,0.5774278215223098
0853-NWIFK,45,1,1,0,100.3,4483.95,0,0.448654037886341
8212-CRQXP,22,1,0,3,80.0,1706.45,0,0.275
6980-CDGFC,67,1,1,2,20.85,1327.4,0,3.213429256594724
7691-XVTZH,68,1,2,2,89.95,5974.3,0,0.7559755419677598
2520-SGTTA,0,1,2,1,20.0,1397.475,0,0.0
7481-ATQQS,49,1,0,3,90.85,4515.85,1,0.5393505778756192
2277-VWCNI,4,1,0,1,48.75,179.85,0,0.08205128205128205
1088-CNNKB,63,1,1,3,80.0,5040.2,0,0.7875
8642-GVWRF,2,1,0,2,79.7,165.0,1,0.025094102885821833
1930-BZLHI,21,1,1,1,20.35,422.7,0,1.0319410319410318
3400-ESFUW,55,1,2,2,57.55,3046.4,1,0.9556907037358819
5868-YTYKS,1,1,0,1,20.25,20.25,0,0.04938271604938271
3525-DVKFN,17,1,2,1,19.4,358.05,0,0.8762886597938145
1482-OXZSY,30,1,0,2,100.4,2936.25,0,0.298804780876494
0377-JBKKT,22,1,0,1,57.95,1271.8,0,0.3796376186367558
5778-BVOFB,9,1,0,2,59.5,530.05,0,0.15126050420168066
3373-YZZYM,1,1,0,1,19.2,19.2,0,0.052083333333333336
2057-ZBLPD,21,1,0,0,86.5,1808.7,1,0.24277456647398843
0228-MAUWC,19,1,0,0,59.55,1144.6,0,0.31905961376994124
5502-RLUYV,69,1,0,0,103.95,7446.9,1,0.6637806637806638
0023-HGHWL,1,0,0,0,25.1,25.1,1,0.0398406374501992
7663-YJHSN,72,1,2,2,103.95,7556.9,0,0.6926406926406926
4915-BFSXL,70,1,2,3,68.95,4858.7,0,1.015228426395939
3086-RUCRN,66,1,0,2,103.1,6595.0,0,0.6401551891367605
5215-LNLDJ,7,0,0,0,24.7,149.05,0,0.2834008097165992
7576-JMYWV,46,1,0,0,110.2,4972.1,0,0.41742286751361163
9039-RBEEE,39,0,0,3,48.95,1880.85,1,0.7967313585291113
0257-KXZGU,32,1,0,2,62.45,2045.55,0,0.5124099279423538
1307-ATKGB,24,1,0,0,89.55,2187.15,0,0.2680067001675042
8417-FMLZI,6,1,0,3,83.55,477.55,1,0.0718132854578097
3714-XPXBW,37,1,0,3,78.9,2976.95,0,0.46894803548795944
1850-AKQEP,8,1,0,1,20.35,178.7,0,0.3931203931203931
2824-DXNKN,72,1,2,2,71.45,5025.85,0,1.0076976906927921
5227-JSCFE,71,0,2,3,46.35,3353.4,0,1.5318230852211434
0848-ZGQIJ,16,1,0,2,94.65,1461.15,0,0.16904384574749073
3621-CHYVB,57,0,0,2,49.9,2782.4,0,1.1422845691382766
8042-RNLKO,66,1,1,2,25.45,1699.15,0,2.593320235756385
1792-UXAFY,17,1,0,0,89.15,1496.9,1,0.19068984856982613
5372-FBKBN,21,1,0,1,20.75,452.2,0,1.0120481927710843
0420-TXVSG,66,1,2,3,66.1,4428.45,0,0.9984871406959154
6217-TOWGS,17,1,0,2,75.4,1322.55,0,0.22546419098143233
0515-YPMCW,1,1,0,1,70.45,70.45,1,0.014194464158977998
0378-XSZPU,58,1,1,3,60.3,3563.8,1,0.9618573797678276
1045-LTCYT,8,1,0,3,21.05,139.75,0,0.38004750593824227
1544-JJMYL,27,1,1,3,69.35,1927.3,0,0.38932948810382123
4636-JGAAI,34,1,0,1,88.85,3000.25,0,0.3826674169949353
6874-SGLHU,30,1,1,2,97.0,3021.3,0,0.30927835051546393
5951-AOFIH,33,1,0,3,66.4,2245.4,0,0.4969879518072289
4729-XKASR,1,0,0,0,24.75,24.75,1,0.04040404040404041
3059-NGMXB,14,1,0,1,69.2,944.65,0,0.20231213872832368
8652-YHIYU,16,1,1,3,79.5,1264.2,0,0.20125786163522014
5278-PNYOX,49,1,2,3,100.65,4917.75,0,0.4868355688027819
5449-FIBXJ,19,1,0,0,103.3,2012.7,1,0.18393030009680542
3486-HOOGQ,70,1,2,2,79.7,5743.3,0,0.8782936010037641
5061-PBXFW,32,1,0,2,61.4,1864.65,0,0.5211726384364821
8630-FJLIB,18,1,0,0,69.8,1221.65,0,0.25787965616045844
3891-NLXJB,37,0,2,1,40.55,1390.85,0,0.9124537607891493
4749-OJKQU,4,1,0,0,75.65,302.35,0,0.052875082617316584
0577-WHMEV,16,1,0,0,90.7,1374.9,0,0.17640573318632854
5453-AXEPF,17,1,0,2,80.5,1336.9,0,0.2111801242236025
3639-XJHKQ,19,1,0,0,60.6,1297.8,0,0.31353135313531355
3716-LRGXK,60,1,2,3,101.15,6067.4,0,0.5931784478497281
2263-SFSQZ,51,1,2,1,24.95,1222.25,0,2.0440881763527057
9950-MTGYX,28,1,2,3,20.3,487.95,0,1.379310344827586
3397-AVTKU,43,1,2,0,60.0,2548.55,0,0.7166666666666667
4825-FUREZ,42,1,2,0,20.25,835.5,0,2.074074074074074
9837-BMCLM,3,1,0,0,78.5,242.05,1,0.03821656050955414
2672-OJQZP,1,1,0,1,44.75,44.75,0,0.0223463687150838
0137-UDEUO,3,1,0,1,19.85,63.75,1,0.15113350125944583
3134-DSHVC,63,1,2,3,98.0,6218.45,0,0.6428571428571429
6161-UUUTA,3,1,0,0,79.9,260.9,1,0.03754693366708385
7821-DPRQE,68,1,0,0,107.7,7320.9,0,0.6313834726090993
6543-XRMYR,30,1,0,0,99.7,2967.35,1,0.3009027081243731
2001-EWBQU,60,1,2,0,104.7,6333.8,0,0.5730659025787965
4925-LMHOK,15,1,0,3,58.6,939.7,1,0.25597269624573377
1608-GMEWB,45,1,0,2,93.9,4200.25,0,0.47923322683706066
6695-AMZUF,70,1,2,3,86.45,5950.2,0,0.8097165991902834
1455-UGQVH,10,1,0,0,98.5,1037.75,1,0.10152284263959391
8410-BGQXN,4,1,0,1,19.4,93.4,0,0.2061855670103093
8280-MQRQN,1,1,0,1,50.45,50.45,1,0.019821605550049554
1619-YWUBB,68,1,2,3,24.95,1614.9,0,2.7254509018036073
7611-YKYTC,22,1,0,2,75.0,1573.95,0,0.29333333333333333
2037-SGXHH,38,1,0,0,94.65,3624.3,1,0.40147913365029053
3178-FESZO,1,1,0,3,100.25,100.25,1,0.00997506234413965
0365-GXEZS,18,1,0,0,78.2,1468.75,0,0.23017902813299232
0082-OQIQY,29,1,0,0,94.2,2607.6,0,0.3078556263269639
6087-MVHJH,16,1,0,0,88.45,1422.1,1,0.18089315997738836
4603-JANFB,1,1,0,0,69.85,69.85,1,0.014316392269148177
3018-TFTSU,12,1,0,2,81.7,858.6,1,0.14687882496940025
3606-SBKRY,31,0,1,0,50.05,1523.4,0,0.6193806193806194
4806-KEXQR,4,1,0,0,79.9,324.3,1,0.05006257822277847
0667-NSRGI,48,1,1,1,69.55,3435.6,0,0.6901509705248023
7083-YNSKY,15,1,0,3,25.4,399.6,1,0.5905511811023623
6893-ODYYE,50,1,1,3,90.1,4549.45,0,0.5549389567147615
8242-JSVBO,7,1,0,2,44.65,322.5,0,0.15677491601343785
2479-BRAMR,41,1,0,2,83.75,3273.55,1,0.48955223880597015
9541-ZPSEA,68,1,2,3,80.35,5375.15,0,0.8462974486621033
2665-NPTGL,26,1,0,2,98.1,2510.7,0,0.2650356778797146
1139-WUOAH,57,0,2,3,53.35,3090.05,0,1.0684161199625117
4693-VWVBO,3,1,0,0,19.55,61.05,0,0.1534526854219949
7434-SHXLS,1,1,0,1,20.9,20.9,1,0.04784688995215311
6937-GCDGQ,19,1,1,2,48.95,955.6,0,0.38815117466802856
0988-JRWWP,3,1,0,0,54.2,140.4,0,0.055350553505535055
5075-JSDKI,59,1,2,0,24.45,1493.1,0,2.4130879345603273
7908-QCBCA,1,1,0,1,69.4,69.4,1,0.01440922190201729
8644-XYTSV,42,0,0,2,40.15,1626.05,0,1.046077210460772
6711-FLDFB,7,1,0,0,74.9,541.15,1,0.09345794392523364
3873-WOSBC,67,1,2,3,25.6,1784.9,0,2.6171875
7465-ZZRVX,1,1,0,0,70.35,70.35,0,0.014214641080312724
7975-JMZNT,66,1,2,2,91.7,6075.9,0,0.7197382769901853
7251-XFOIL,61,1,0,1,89.2,5500.6,0,0.6838565022421524
4116-IQRFR,4,1,1,3,24.1,73.1,0,0.16597510373443983
3714-JTVOV,42,1,0,3,74.15,3229.4,1,0.5664194200944032
8259-DZLIZ,64,1,1,2,53.85,3399.85,0,1.1884865366759516
0442-ZXKVS,54,1,1,2,115.6,6431.05,0,0.4671280276816609
7853-WNZSY,1,1,0,3,19.75,19.75,0,0.05063291139240506
3120-FAZKD,54,1,2,2,24.05,1230.9,0,2.2453222453222454
8606-OEGQZ,18,1,2,3,25.3,454.65,0,0.7114624505928854
0225-ZORZP,3,1,0,0,84.3,235.05,0,0.03558718861209965
4702-IOQDC,1,1,0,0,70.1,70.1,1,0.014265335235378032
9489-JMTTN,72,1,2,3,89.75,6595.9,0,0.8022284122562674
0575-CUQOV,60,1,1,0,97.95,5867.0,0,0.6125574272588055
0967-BMLBD,11,1,1,1,20.0,196.35,0,0.55
6178-KFNHS,12,1,0,0,78.3,909.25,1,0.15325670498084293
2830-LEWOA,61,1,1,3,103.9,6449.15,0,0.5871029836381135
5006-MXVRN,39,1,2,3,20.7,762.45,0,1.884057971014493
1264-BYWMS,55,1,0,0,96.8,5283.95,1,0.5681818181818182
9658-WYUFB,17,1,0,0,94.4,1617.5,1,0.18008474576271186
8327-WKMIE,37,1,1,3,20.15,785.75,0,1.8362282878411913
6917-FIJHC,72,1,2,1,26.0,1776.0,0,2.769230769230769
5329-KRDTM,72,1,2,3,77.35,5396.25,0,0.9308338720103426
7797-EJMDP,8,1,0,2,66.05,574.5,0,0.12112036336109008
3530-VWVGU,22,1,0,1,19.9,400.3,0,1.105527638190955
2013-SGDXK,1,1,0,0,84.3,84.3,1,0.011862396204033215
6368-NWMCE,38,1,0,3,68.15,2656.3,0,0.5575935436537051
3633-CDBUW,17,1,1,0,80.85,1445.95,0,0.21026592455163884
0707-HOVVN,70,1,2,2,75.5,5212.65,0,0.9271523178807947
8580-QVLOC,72,1,2,3,92.45,6440.25,1,0.7787993510005408
3956-MGXOG,28,1,0,0,80.6,2244.95,0,0.34739454094292804
9274-UARKJ,15,1,0,2,83.2,1130.0,0,0.18028846153846154
4077-HWUYD,72,1,2,2,87.55,6463.15,0,0.8223872073101085
2012-NWRPA,11,1,0,0,99.55,1131.2,1,0.11049723756906078
8808-ELEHO,8,1,0,0,81.25,585.95,1,0.09846153846153846
0103-CSITQ,57,1,1,2,109.4,6252.7,0,0.5210237659963437
3506-LCJDC,1,1,0,2,19.95,19.95,1,0.050125313283208024
8671-KKKOS,46,0,0,0,45.55,2062.15,0,1.0098792535675083
7305-ZWMAJ,30,1,1,3,20.7,587.1,0,1.4492753623188406
9518-XXBXE,10,1,0,0,75.3,720.45,0,0.13280212483399734
3934-HXCFZ,23,1,0,0,99.25,2186.4,1,0.23173803526448364
6578-KRMAW,32,1,0,3,93.4,2979.3,0,0.3426124197002141
4860-IJUDE,13,1,0,3,73.75,956.65,0,0.17627118644067796
7666-WKRON,39,1,2,0,80.45,3201.55,1,0.48477315102548163
9688-YGXVR,44,1,0,3,88.15,3973.2,0,0.49914917753828697
0423-UDIJQ,9,1,0,1,49.2,447.9,0,0.18292682926829268
1945-XISKS,67,1,2,1,19.65,1335.2,0,3.409669211195929
4910-AQFFX,9,1,0,2,79.35,661.25,1,0.11342155009451797
2154-KVJFF,15,1,0,0,79.75,1111.85,1,0.18808777429467086
5360-LJCNJ,71,1,2,2,105.15,7555.0,0,0.6752258678078934
2607-FBDFF,1,1,0,3,49.0,49.0,0,0.02040816326530612
9647-ERGBE,30,1,0,0,100.05,3046.15,1,0.29985007496251875
3428-XZMAZ,1,1,0,0,69.35,69.35,1,0.014419610670511897
1100-DDVRV,17,0,0,1,49.8,836.35,0,0.3413654618473896
0378-TOVMS,3,1,0,0,85.8,272.2,1,0.03496503496503497
4355-HBJHH,67,1,2,0,79.7,5293.4,1,0.8406524466750314
6728-WYQBC,1,1,0,2,20.95,20.95,0,0.0477326968973747
9058-CBREO,1,1,0,1,50.55,50.55,1,0.019782393669634028
9029-FEGVJ,32,1,0,1,79.3,2570.0,0,0.403530895334174
7216-KAOID,41,1,1,2,19.5,798.2,0,2.1025641025641026
0318-QUUOB,1,1,0,0,80.55,80.55,1,0.012414649286157667
6145-NNPNO,1,1,0,2,44.15,44.15,0,0.022650056625141565
5520-FVEWJ,12,1,0,0,84.5,916.9,1,0.14201183431952663
5339-TJFEK,62,1,0,0,105.5,6487.2,0,0.5876777251184834
5572-ZDXHY,22,1,0,1,84.3,1855.65,1,0.2609727164887307
2074-GUHPQ,17,1,0,3,92.7,1556.85,0,0.18338727076591155
4625-XMOYM,72,1,2,2,26.25,1988.05,0,2.742857142857143
5827-MWCZK,56,1,0,3,96.95,5432.2,0,0.5776173285198556
1385-TQOZW,9,1,0,3,20.45,147.55,0,0.4400977995110025
5914-XRFQB,72,1,2,2,115.8,8424.9,0,0.6217616580310881
4329-YPDDQ,20,1,0,2,108.2,2203.7,0,0.18484288354898337
4804-NCPET,19,1,2,1,20.2,387.4,0,0.9405940594059407
3750-CKVKH,2,1,0,0,67.75,116.65,1,0.02952029520295203
5944-UGLLK,53,0,1,3,54.9,3045.75,0,0.9653916211293261
8063-GBATB,27,1,0,0,85.25,2287.25,1,0.31671554252199413
7787-BNTZM,6,1,0,2,20.15,130.5,0,0.29776674937965264
2252-ISRNH,9,1,1,0,90.35,767.9,0,0.09961261759822912
9415-TPKRV,8,1,0,0,55.75,446.8,0,0.14349775784753363
5322-TEUJK,71,1,2,2,114.6,8100.25,0,0.6195462478184992
4547-KQRTM,10,1,0,2,80.05,830.7,1,0.12492192379762648
4877-EVATK,1,1,0,1,20.0,20.0,1,0.05
1866-DIOQZ,71,0,1,2,66.8,4689.15,0,1.062874251497006
8375-KVTHK,68,1,1,0,100.3,6754.35,0,0.6779661016949152
2697-NQBPF,34,1,0,0,105.35,3540.65,0,0.32273374466065496
3709-OIJEA,26,1,1,0,85.2,2184.6,0,0.30516431924882625
7639-SUPCW,22,1,0,3,48.8,1054.6,1,0.45081967213114754
1386-ZIKUV,7,1,0,1,18.95,130.55,0,0.36939313984168864
0599-XNYDO,20,1,0,2,69.8,1540.35,0,0.2865329512893983
6377-WHAOX,60,1,0,0,106.15,6411.25,0,0.5652378709373528
6855-VLGOS,72,1,2,0,20.55,1432.55,0,3.503649635036496
8999-XXGNS,72,1,1,3,105.75,7629.85,0,0.6808510638297872
8746-OQQRW,4,1,0,1,25.25,101.9,0,0.15841584158415842
3181-MIZBN,16,1,0,0,19.75,313.4,0,0.810126582278481
0471-ARVMX,62,1,1,0,104.85,6312.9,0,0.5913209346685742
7766-CLTIC,10,1,0,1,60.95,629.55,0,0.16406890894175552
5650-YLIBA,31,1,0,0,81.15,2640.55,0,0.38200862600123225
0825-CPPQH,71,1,2,3,19.1,1372.45,0,3.7172774869109944
9084-OAYKL,58,1,2,1,20.8,1212.25,0,2.7884615384615383
6122-LJADA,70,1,2,3,90.15,6237.05,0,0.776483638380477
2400-XIWIO,71,1,2,0,90.1,6310.9,0,0.7880133185349611
7524-VRLPL,69,1,2,3,74.1,5031.0,0,0.9311740890688259
1069-XAIEM,1,1,0,0,85.05,85.05,1,0.011757789535567314
7569-NMZYQ,72,1,2,2,118.75,8672.45,0,0.6063157894736843
5201-USSQZ,26,1,0,3,85.9,2196.45,0,0.3026775320139697
2105-PHWON,33,1,0,3,95.0,3008.15,0,0.3473684210526316
1494-EJZDW,10,1,2,1,20.15,220.8,0,0.49627791563275436
4884-TVUQF,57,1,2,3,101.3,5779.6,0,0.562685093780849
8003-EWNDZ,10,1,0,0,21.2,222.65,0,0.4716981132075472
1897-RCFUM,39,1,1,1,24.2,914.6,0,1.6115702479338843
9256-JTBNZ,11,1,0,2,20.3,246.3,0,0.541871921182266
4658-HCOHW,21,1,0,0,102.8,2110.15,1,0.20428015564202334
2211-RMNHO,68,1,2,2,85.3,5560.0,0,0.7971864009378664
2432-TFSMK,18,1,1,3,89.6,1633.0,0,0.20089285714285715
3440-JPSCL,6,1,0,1,99.95,547.65,1,0.060030015007503754
4929-ROART,18,1,0,1,56.25,969.85,0,0.32
1834-ABKHQ,52,1,1,2,50.95,2610.65,0,1.0206084396467123
1741-WTPON,56,1,2,1,115.85,6567.9,0,0.48338368580060426
3932-IJWDZ,45,1,0,2,103.65,4747.85,0,0.4341534008683068
1240-HCBOH,67,1,2,1,26.1,1759.55,0,2.5670498084291187
3594-KADLU,3,0,0,1,35.1,101.1,0,0.08547008547008547
8065-BVEPF,65,1,0,2,99.1,6496.15,0,0.6559031281533805
3796-ENZGF,63,1,2,1,67.25,4234.15,0,0.9368029739776952
